Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 20_display_platinum,Retailer 1_Promo.Group 22_display_bronze,Vol.Sales_pred
10.902821936431376,ppg3_0,2020-01-26,2020,1,4,-11.828606194380988,19.88594,17.8087636625059,-0.015007512756167761,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0,21.711359718395393
3.2550252567802733,ppg3_0,2020-02-02,2020,2,5,-11.828606194380988,5.192115,19.83814308097023,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,11.280565527553973
19.962332505039114,ppg3_0,2020-02-09,2020,2,6,-11.828606194380988,28.638910000000003,19.86745397068019,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,27.9845052671648
7.059303603014726,ppg3_0,2020-02-16,2020,2,7,-11.828606194380988,10.788715,17.87831040990863,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,13.0940003057862
11.475633018191296,ppg3_0,2020-02-23,2020,2,8,-11.828606194380988,18.70414,17.86152326398383,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,17.49354257503797
3.6013342836165423,ppg3_0,2020-03-01,2020,3,9,-11.828606194380988,5.819859999999999,16.261730058838907,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,8.020814954659762
12.397424141279448,ppg3_0,2020-03-08,2020,3,10,-11.828606194380988,19.985975,16.287891844695736,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,21.556262884330046
7.916168676620302,ppg3_0,2020-03-15,2020,3,11,-11.828606194380988,14.582145,16.24428886826769,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.318208157092307
14.374068274474586,ppg3_0,2020-03-22,2020,3,12,-11.828606194380988,20.898565,16.209406487125257,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0326783983579774,23.48710005831268
8.193221965142442,ppg3_0,2020-03-29,2020,3,13,-11.828606194380988,15.05568,17.957449812125528,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,14.339736468488791
12.84831272890406,ppg3_0,2020-04-05,2020,4,14,-11.828606194380988,25.31254,17.962246139532613,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,18.96694516129952
7.662159028674574,ppg3_0,2020-04-12,2020,4,15,-11.828606194380988,15.786045,16.253009463553298,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.072919104432184
26.02248191143657,ppg3_0,2020-04-19,2020,4,16,-11.828606194380988,40.937295000000006,19.832813828295688,-0.01667501417351973,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,38.7232108173283
5.449942176613205,ppg3_0,2020-04-26,2020,4,17,-11.828606194380988,11.37919,17.983829612864493,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,11.590158082340544
12.636560904107434,ppg3_0,2020-05-03,2020,5,18,-11.828606194380988,26.304995,20.053977814289045,-0.01667501417351973,0.0,3.4075075713909984,-0.0,-0.0,0.0,0.827052460311366,0.0,0.0,25.079817541544337
6.145199226032643,ppg3_0,2020-05-10,2020,5,19,-11.828606194380988,12.414005,18.12771943507704,-0.015007512756167761,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.429304953972528
18.11157284737859,ppg3_0,2020-05-17,2020,5,20,-11.828606194380988,34.09395,16.56913104265662,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,27.55165078839007
6.153621029367745,ppg3_0,2020-05-24,2020,5,21,-11.828606194380988,12.713315,20.24316628423517,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,14.551506105048407
36.523298137142795,ppg3_0,2020-05-31,2020,5,22,-11.828606194380988,70.12975999999999,18.23803496543999,-0.015007512756167761,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,51.3627593627023
