Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 22_Wtd.Selling.Dist,Retailer 0_Promo.Group 22_promo_ins,Retailer 0_Promo.Group 20_display_silver,Retailer 0_Promo.Group 19_display_bronze,Retailer 0_Promo.Group 22_display_bronze,Vol.Sales_pred
4.873746562037781,ppg5_0,2019-08-11,2019,8,32,8.688477544660564,16.48868,3.6066841885026975,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415274070637155,0.0,-0.0,0.0,0.0,14.467516421133524
3.8342306300048308,ppg5_0,2019-08-18,2019,8,33,8.688477544660564,12.43132,4.157680375063768,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5415274070637155,0.0,-0.0,0.0,0.0,13.978996675661644
4.460383050149125,ppg5_0,2019-08-25,2019,8,34,8.688477544660564,16.341920000000002,5.140830433437445,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5362159600270098,0.0,-0.0,0.0,0.0,15.593610601216325
4.690852410655508,ppg5_0,2019-09-01,2019,9,35,8.688477544660564,15.75534,5.3587080104763,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.533560236508657,0.0,-0.0,0.0,0.0,16.044613262279917
4.389890737849019,ppg5_0,2019-09-08,2019,9,36,8.688477544660564,15.49242,5.371312498404167,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.533560236508657,0.0,-0.0,0.0,0.0,15.756256077401291
3.321002706660756,ppg5_0,2019-09-15,2019,9,37,8.688477544660564,11.270779999999998,5.376714421801826,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,14.68745852257398
4.7015129054194675,ppg5_0,2019-09-22,2019,9,38,8.688477544660564,14.5864,4.035236778050197,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.5388716835453624,0.0,-0.0,0.0,0.0,14.766457194332013
4.610762595988891,ppg5_0,2019-09-29,2019,9,39,8.688477544660564,15.816120000000002,5.382116345199481,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5441831305820686,0.0,-0.0,0.0,0.0,15.977308888263066
3.9931413841101664,ppg5_0,2019-10-06,2019,10,40,8.688477544660564,14.41104,5.3857176274645875,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5494945776187743,0.0,-0.0,0.0,0.0,15.357977511612745
4.8687298973712245,ppg5_0,2019-10-13,2019,10,41,8.688477544660564,21.19128,5.3857176274645875,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.552150301137127,0.0,-0.0,0.0,0.0,16.23091030135545
4.032361837174385,ppg5_0,2019-10-20,2019,10,42,8.688477544660564,15.24568,5.387518268597141,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.557461748173833,0.0,-0.0,0.0,0.0,15.391031435254455
4.170252783785372,ppg5_0,2019-10-27,2019,10,43,8.688477544660564,16.45234,5.387518268597141,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.560117471692186,0.0,-0.0,0.0,0.0,15.526266658347089
