Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 6_promo_catalogue,Retailer 1_Promo.Group 20_promo_ins,Retailer 1_Promo.Group 5_Wtd.Selling.Dist,Retailer 1_Promo.Group 5_promo_catalogue,Retailer 1_Promo.Group 6_display_silver,Vol.Sales_pred
0.5520970042914097,ppg22_1,2020-05-10,2020,5,19,-1.025580037252563,5.5978,2.541137734105217,0.0,0.2470983861591417,0.0,-0.0,0.0,0.4955820715118447,0.0,-0.0,-0.0,1.197196407196669,0.602585396763001,-0.0,4.61011696277472
0.35098817443461583,ppg22_1,2020-05-17,2020,5,20,-1.025580037252563,2.02956,2.509659676588148,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.5924792651810347,0.0,-0.0,2.7858324457231625
0.4454726620657146,ppg22_1,2020-05-24,2020,5,21,-1.025580037252563,2.31244,2.4982131102183045,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.5930196381926338,0.0,-0.0,2.8694107399960167
0.4495913102129309,ppg22_1,2020-05-31,2020,5,22,-1.025580037252563,2.81268,2.4839049022560005,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.5930196381926338,0.0,-0.0,3.1146270513860097
0.5483720637017861,ppg22_1,2020-06-07,2020,6,23,-1.025580037252563,3.20892,2.458150127923853,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.5924792651810347,0.0,-0.0,3.1871126575311184
0.4390679944185996,ppg22_1,2020-06-14,2020,6,24,-1.025580037252563,3.04096,2.455288486331392,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.590858146146239,0.0,-0.0,3.073325827620675
0.6309336173401136,ppg22_1,2020-06-21,2020,6,25,-1.025580037252563,3.0108,2.455288486331392,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.195170008403174,0.0,-0.0,2.8695033127991243
0.48264166962119476,ppg22_1,2020-06-28,2020,6,26,-1.025580037252563,3.61036,2.455288486331392,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.5930196381926338,0.0,-0.0,3.119060994869665
0.4689481304303834,ppg22_1,2020-07-05,2020,7,27,-1.025580037252563,3.84436,2.4467035615540094,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.5930196381926338,0.0,-0.0,3.0967825309014714
0.5411601551523487,ppg22_1,2020-07-12,2020,7,28,-1.025580037252563,4.24944,2.443841919961549,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.593560011204232,0.0,-0.0,3.552982049065567
